player_name,player_short_name,player_id,player_birthdate,team_name,team_id,competition_name,competition_id,season_name,season_id,position_group,minutes_full_all,minutes_full_tip,minutes_full_otip,count_match,count_match_failed,total_distance_full_all,total_metersperminute_full_all,running_distance_full_all,hsr_distance_full_all,hsr_count_full_all,sprint_distance_full_all,sprint_count_full_all,hi_distance_full_all,hi_count_full_all,medaccel_count_full_all,highaccel_count_full_all,meddecel_count_full_all,highdecel_count_full_all,explacceltohsr_count_full_all,timetohsr_top3,explacceltosprint_count_full_all,timetosprint_top3,psv99,psv99_top5,total_distance_full_tip,total_metersperminute_full_tip,running_distance_full_tip,hsr_distance_full_tip,hsr_count_full_tip,sprint_distance_full_tip,sprint_count_full_tip,hi_distance_full_tip,hi_count_full_tip,medaccel_count_full_tip,highaccel_count_full_tip,meddecel_count_full_tip,highdecel_count_full_tip,explacceltohsr_count_full_tip,explacceltosprint_count_full_tip,total_distance_full_otip,total_metersperminute_full_otip,running_distance_full_otip,hsr_distance_full_otip,hsr_count_full_otip,sprint_distance_full_otip,sprint_count_full_otip,hi_distance_full_otip,hi_count_full_otip,medaccel_count_full_otip,highaccel_count_full_otip,meddecel_count_full_otip,highdecel_count_full_otip,explacceltohsr_count_full_otip,explacceltosprint_count_full_otip
Keegan Jelacic,K. Jelacic,560986,7/31/02,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Center Forward,92.59,28.18,26.04,3,0,11875,128.25,1884.33,749,64,230.33,12.67,979.33,76.67,106,5,83.67,12.67,4.33,0.84,0.33,,29.07,29.07,4399,156.12,775,292.33,26.33,115,5.33,407.33,31.67,41.67,2,29.33,4,1,0.33,4374.33,167.96,953,418.33,33.67,108,4.67,526.33,38.33,35.67,1.33,28,3.67,1.33,0
Keegan Jelacic,K. Jelacic,560986,7/31/02,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Full Back,95.68,24.73,31.67,1,0,11235,117.42,1369,525,57,202,13,727,70,120,6,103,15,6,,0,,29.5,29.5,3583,144.87,612,218,26,81,4,299,30,41,1,31,5,1,0,4394,138.76,625,240,23,73,4,313,27,44,2,36,3,2,0
Keegan Jelacic,K. Jelacic,560986,7/31/02,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Midfield,103.77,30.95,28.18,1,0,12784,123.2,2020,725,67,209,11,934,78,114,2,94,7,1,,0,,28.1,28.1,4900,158.32,949,355,33,71,3,426,36,45,0,29,3,0,0,4459,158.21,923,355,29,111,6,466,35,46,0,40,3,0,0
Keegan Jelacic,K. Jelacic,560986,7/31/02,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Wide Attacker,92.76,24.57,27.9,16,0,11266.56,121.46,1761.94,677.38,62.94,205.81,11.5,883.19,74.44,110.62,5.56,91.25,15.75,3.88,0.67,1.12,1.47,28.94,30.12,3731.94,151.87,691.81,265.38,25.69,92.44,4.81,357.81,30.5,39.44,2.12,25.88,4.25,1.62,0.25,4393.88,157.5,911.44,363.19,31.38,96.88,4.88,460.06,36.25,42.62,2,34.25,5.44,1.31,0.19
Trent Ostler,T. Ostler,560987,4/3/02,Perth Glory Football Club,871,AUS - A-League,61,2024/2025,95,Full Back,94.57,26.71,28.54,4,0,10945.25,115.74,1645.5,643.5,62,158.75,11.25,802.25,73.25,133.5,7.25,116.75,18.5,5,0.73,1,1.61,27.88,27.88,3698,138.46,611.5,267.25,24.75,82,5.25,349.25,30,45.75,2.75,36,4.75,1.75,0.5,4235.5,148.4,834.25,326.5,29.75,67,4.5,393.5,34.25,54,2.25,41.25,6.5,2,0.5
Trent Ostler,T. Ostler,560987,4/3/02,Perth Glory Football Club,871,AUS - A-League,61,2024/2025,95,Wide Attacker,87.01,18.76,29.68,14,0,10559.07,121.35,1657,710.21,64.5,229.14,12.79,939.36,77.29,113,6.79,98.5,17.86,4.36,0.66,1.57,1.27,29.08,30.02,2962.93,157.95,589.43,296.21,26.57,131.93,6.14,428.14,32.71,34.07,2.5,21.57,3.93,1.79,0.5,4494.79,151.47,892.79,366.21,31.86,84.29,4.86,450.5,36.71,48.21,2.14,41.21,7.57,1.21,0.43
Tomislav Mrčela,T. Mrčela,560989,10/1/90,Perth Glory Football Club,871,AUS - A-League,61,2024/2025,95,Central Defender,98.13,22.98,31.73,19,0,10100.05,102.93,1160.53,331.05,28.42,54.74,3.05,385.79,31.47,102.68,3.84,88.16,9.32,2.11,0.88,0.74,1.89,26.52,28.72,2795.21,121.66,307.84,61.37,5.58,9.68,0.26,71.05,5.84,23.58,0.74,20.63,1.79,0.05,0.05,4439.79,139.94,709.11,241.68,19.84,41,1.58,282.68,21.42,50.58,1.74,38.16,3.53,0.89,0.16
Alex Bonetig,A. Bonetig,560990,8/20/02,Western Sydney Wanderers FC,2902,AUS - A-League,61,2024/2025,95,Central Defender,99.48,27.49,27.73,26,0,10226.35,102.8,1168.65,329.73,29.88,82.77,4.58,412.5,34.46,103.54,4.38,81.81,8.62,2.65,0.7,0.42,1.63,28.17,31.18,3454.04,125.64,413.12,85.5,7.42,16.58,0.81,102.08,8.23,29.27,1.27,23.46,1.96,0.65,0,3783.19,136.44,589.58,212.85,19,59.92,2.46,272.77,21.46,43.58,1.77,31.85,2.81,0.77,0.15
Daniel Wilmering,D. Wilmering,560992,12/19/00,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Full Back,99.23,29.72,28.14,21,1,11308.14,113.96,1613.81,781.1,74.29,320.48,16.29,1101.57,90.57,128,9.14,108.43,20.86,7.19,0.59,2.52,1.21,29.87,31.24,4133.9,139.12,709.95,347,33.05,160.52,7.67,507.52,40.71,44.33,3.67,33.86,5.57,2.81,1,4033.1,143.31,693.62,363.86,34.19,139.33,7.24,503.19,41.43,52.05,2.81,36.05,6.86,1.95,0.71
Marlee Francois,M. Francois,582974,12/29/02,Auckland FC,4177,AUS - A-League,61,2024/2025,95,Wide Attacker,64.63,16.06,17.31,6,0,7752,119.95,1203.17,607,55.83,184.83,9.67,791.83,65.5,84.67,6.67,71.83,16.33,5.67,0.71,1.33,1.51,28.53,28.74,2384.83,148.54,439.17,248.5,24.5,101.33,4.67,349.83,29.17,28.67,2,17.83,3.83,2,0.33,2737,158.08,611.67,295.83,24.17,64.67,3.33,360.5,27.5,31.5,1.67,24.33,5.33,1.5,0
Jesse Randall,J. Randall,624628,8/19/02,Auckland FC,4177,AUS - A-League,61,2024/2025,95,Center Forward,66.12,17.57,18.19,4,0,8043.25,121.64,1381.25,619,63,206.75,12.25,825.75,75.25,88,8.25,77.25,11,6,0.77,2.25,1.37,28.93,28.93,2556.25,145.45,496,254.25,27,128.75,6.75,383,33.75,30,3,21,3.75,2.25,1.25,3106,170.78,744.75,310.75,28.75,58.75,4.25,369.5,33,32.75,2.25,25.75,3,1.75,0.25
Jesse Randall,J. Randall,624628,8/19/02,Auckland FC,4177,AUS - A-League,61,2024/2025,95,Wide Attacker,66.6,13.65,21.25,1,0,8328,125.05,1310,805,82,360,19,1165,101,99,12,69,33,10,,3,,30.8,30.8,2441,178.83,566,325,35,183,10,508,45,28,5,12,9,4,2,3304,155.48,660,441,40,164,7,605,47,42,4,28,11,3,1
Isaac Hughes,I. Hughes,698137,3/25/04,Wellington Phoenix FC,867,AUS - A-League,61,2024/2025,95,Central Defender,95.57,25.03,29.78,24,0,10029.88,104.95,1182.42,378.42,35.71,117.29,5.92,495.71,41.62,113.71,5.12,92.25,10.04,3.79,0.63,1.04,1.11,28.88,31,3213.92,128.39,414.75,101.54,9.5,25.17,1.17,126.71,10.67,32.62,1.17,25.38,1.96,0.62,0.04,4039.04,135.61,599.33,228.62,20.88,77.79,3.29,306.42,24.17,52.58,2.21,39,3.75,1.67,0.5
Lukas Kelly-Heald,L. Kelly-Heald,698141,3/18/05,Wellington Phoenix FC,867,AUS - A-League,61,2024/2025,95,Full Back,99.53,27.46,31.53,2,0,10975.5,110.27,1378,538.5,52.5,227,11.5,765.5,64,133,8.5,117.5,15.5,7.5,,1.5,,29,29,3538,128.85,461,151.5,14.5,55.5,2,207,16.5,42,2,31,4,1,0,4441.5,140.85,747,344,33,162,7,506,40,66.5,3.5,46,6,3.5,0.5
Lukas Kelly-Heald,L. Kelly-Heald,698141,3/18/05,Wellington Phoenix FC,867,AUS - A-League,61,2024/2025,95,Midfield,85.99,21.43,27.65,4,0,10891.25,126.66,2016.25,589.25,47.25,101,6.5,690.25,53.75,108.25,3.75,91,11.75,1.25,0.83,0.25,,26.57,26.57,3252.5,151.78,649.25,123.25,9.75,13.25,0.75,136.5,10.5,30,0.75,22.75,2.5,0.5,0.25,4688.75,169.6,1164.25,417,33.5,77,4.75,494,38.25,52.5,1.5,38.75,5.5,0.25,0
Lukas Kelly-Heald,L. Kelly-Heald,698141,3/18/05,Wellington Phoenix FC,867,AUS - A-League,61,2024/2025,95,Wide Attacker,79.67,19.39,26.71,4,0,10027.75,125.86,1754.5,711.5,57.25,172.25,8.5,883.75,65.75,109.5,6.75,91,15.5,4.75,0.77,0.75,1.97,28.55,28.55,2910.75,150.1,584.5,225.75,20.5,83.5,3,309.25,23.5,33.5,1.75,22.25,2.75,1,0.25,4312.75,161.45,1012.5,410.25,31.75,81,3.75,491.25,35.5,51.5,2.25,38.5,8,1.5,0.5
Fin Conchie,F. Conchie,698142,8/10/03,Wellington Phoenix FC,867,AUS - A-League,61,2024/2025,95,Midfield,68.12,22.47,19.78,2,0,8945.5,131.31,1820,496,42,45.5,3,541.5,45,106,3.5,93,13.5,1,,0,,25.8,25.8,3683.5,163.95,916.5,240.5,18,13.5,1,254,19,38.5,1.5,30,3,0,0,3333,168.48,804.5,238.5,21.5,29.5,1.5,268,23,45,1.5,30.5,6,0.5,0
Thomas Aquilina,T. Aquilina,735573,2/2/01,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Central Defender,98.65,27.6,33.3,1,1,10640,107.86,1283,351,31,76,4,427,35,110,7,85,12,5,,0,,28.7,28.7,3399,123.15,473,127,13,40,1,167,14,34,2,24,2,2,0,4591,137.87,664,201,16,33,1,234,17,53,2,36,4,2,0
Thomas Aquilina,T. Aquilina,735573,2/2/01,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Full Back,98.59,30.41,27.14,10,0,10997.4,111.54,1523.3,674.8,59.6,227.8,11.1,902.6,70.7,108.4,5.5,90,15.4,4.3,0.74,2.1,1.34,29.66,30.46,3958.4,130.17,602.7,262.7,23.9,105.6,4.5,368.3,28.4,38.4,1.8,27.7,4.3,1.2,0.5,3991.6,147.1,725.3,347.8,30.7,101.7,5.2,449.5,35.9,42.7,2.2,31.7,5,1.5,0.6
Thomas Aquilina,T. Aquilina,735573,2/2/01,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Midfield,98.2,38.07,18.12,1,0,11334,115.42,1711,769,71,236,14,1005,85,119,4,101,16,3,,1,,28,28,5322,139.81,893,404,36,110,5,514,41,55,1,48,4,0,0,2904,160.29,641,286,27,124,7,410,34,33,2,20,5,2,1
Thomas Aquilina,T. Aquilina,735573,2/2/01,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Wide Attacker,95.22,27.05,28.58,13,0,11470.46,120.46,1873.77,814,64.54,189.15,10.15,1003.15,74.69,107.23,4.77,89.77,14.85,3.46,0.71,0.54,1.46,28.29,29.46,3921.46,144.96,719.77,333.62,26,96.62,4.38,430.23,30.38,40.69,1.77,26.23,4.08,1.15,0.54,4459.38,156.01,948.46,421.85,32.69,79,4.15,500.85,36.85,42.15,1.62,34.38,5.31,1.08,0
Kosta Grozos,K. Grozos,735574,8/10/00,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Central Defender,99.29,29.49,28.34,16,1,10174.81,102.48,1143.75,308.81,28.75,76.44,4,385.25,32.75,98.75,3.44,80.62,6.69,1.44,0.75,0.31,1.66,28.27,29.7,3674.88,124.61,413.44,65.88,6.06,14.12,0.38,80,6.44,30.25,0.75,25.88,1.69,0.19,0,3688.38,130.13,569.81,206.56,19.69,55.19,2.38,261.75,22.06,42.81,1.5,31.88,2.44,0.69,0.19
Kosta Grozos,K. Grozos,735574,8/10/00,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Midfield,99.08,27.49,29.46,6,0,11769,118.78,1809.33,502.67,40.67,118.67,4.5,621.33,45.17,100.17,2.83,90.33,7.33,2.17,0.77,0.33,,28.32,28.98,3924.5,142.78,736.83,112.17,9,11.17,0.33,123.33,9.33,28.17,0.83,23.5,1.83,0.67,0,4796.5,162.84,938,367,30.17,100.67,3.33,467.67,33.5,47.17,1,38.33,3,0.83,0.17
Mohamed Al-Taay,M. Al-Taay,735576,6/15/00,Wellington Phoenix FC,867,AUS - A-League,61,2024/2025,95,Midfield,62.65,22.97,21.08,1,0,7877,125.73,1320,550,41,29,1,579,42,108,4,100,11,3,,0,,24.7,24.7,3192,138.98,665,163,12,5,0,168,12,42,1,30,2,1,0,3305,156.76,590,357,26,21,0,378,26,51,1,43,3,1,0
Mohamed Al-Taay,M. Al-Taay,735576,6/15/00,Western Sydney Wanderers FC,2902,AUS - A-League,61,2024/2025,95,Midfield,79.6,22.07,27.97,1,0,9873,124.03,1792,312,30,8,2,320,32,113,3,107,12,0,,0,,24.3,24.3,3190,144.56,632,62,8,5,0,67,8,34,1,26,2,0,0,4467,159.73,1055,236,19,2,0,238,19,48,2,43,6,0,0
Mark Natta,M. Natta,735578,11/28/02,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Central Defender,96.26,27.92,28.61,16,1,9949.75,103.37,1127.81,337.31,33.31,94.25,5.38,431.56,38.69,106,4.19,85.25,9.62,3.19,0.66,0.88,1.35,28.29,30.22,3487.19,124.91,411.5,79.81,8.31,20.69,0.94,100.5,9.25,33.25,1.12,27.56,2.38,0.62,0.19,3729.5,130.37,562.25,221.94,21.19,65.69,3.31,287.62,24.5,44.38,1.81,33.06,3.12,1.12,0.31
Mark Natta,M. Natta,735578,11/28/02,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Full Back,99.48,28.93,29.46,3,0,10881.67,109.39,1375.33,509.67,51.67,179.67,10,689.33,61.67,110.33,7.67,100,15,5,0.92,3,1.6,30,30,3786.33,130.89,534,179.67,15.67,43.33,2.67,223,18.33,31.33,2,27.33,3,1.33,0.67,4206.67,142.81,693.67,295.33,30.67,127.33,5.67,422.67,36.33,47.33,3,37,5.33,2.33,1.67
Clarismario Santos Rodrigues,Clarismario Rodrigues,745320,7/27/01,Melbourne Victory Football Club,868,AUS - A-League,61,2024/2025,95,Full Back,65.47,15.22,15.59,2,0,6968.5,106.44,947,405,40,182,8.5,587,48.5,75,6.5,62,11,3.5,,2,,32.3,32.3,2156.5,141.72,384,194,15.5,90,3.5,284,19,22.5,2.5,17,3.5,1,0.5,2242.5,143.83,425.5,190.5,19,85,4,275.5,23,28.5,2,19,3,1.5,0.5
Clarismario Santos Rodrigues,Clarismario Rodrigues,745320,7/27/01,Melbourne Victory Football Club,868,AUS - A-League,61,2024/2025,95,Wide Attacker,87.33,25.26,20.47,9,0,9668.22,110.71,1323.56,637.56,65.44,356.89,16.22,994.44,81.67,100.89,9,80,20.33,7.44,0.58,3.33,1.1,31.8,32.52,3428.22,135.72,556.89,298.78,34.33,208.78,9.44,507.56,43.78,41.33,4,25.67,5.67,3.22,1.78,3103.44,151.59,609.22,274.89,25.33,107.67,5.11,382.56,30.44,32.33,2.22,21.89,4.44,2,0.78
Alessandro Lopane,A. Lopane,771855,4/9/04,Melbourne City FC,2380,AUS - A-League,61,2024/2025,95,Midfield,84.47,28.34,19.52,7,0,11072.71,131.09,2056.29,658.29,56.43,105,6.86,763.29,63.29,109,3.86,99.14,11.86,2.71,0.69,0.71,1.44,26.91,27.44,4463.57,157.51,853.43,309.29,26.14,56,3.57,365.29,29.71,44.14,1.43,35.29,3.57,1,0.29,3617.43,185.28,1010.71,313.43,25,42.57,1.86,356,26.86,36.29,1.29,27.86,3.43,0.71,0
Benjamin Mazzeo,B. Mazzeo,771856,7/12/05,Melbourne City FC,2380,AUS - A-League,61,2024/2025,95,Wide Attacker,83.96,27.77,22.68,5,0,10722.4,127.7,1783.2,689.2,64.8,210.2,12,899.4,76.8,113,7.4,93.8,18.4,6.2,0.7,2.2,1.37,29.56,29.56,4027,145.01,753,305.6,28,109.6,5,415.2,33,44,3,30.2,4.8,2.8,0.6,3803.6,167.73,857,302.8,29.4,83.4,5,386.2,34.4,38.6,2.2,29.6,6.2,1.4,0.8
Harry Politidis,H. Politidis,771857,6/28/02,Melbourne City FC,2380,AUS - A-League,61,2024/2025,95,Wide Attacker,79.65,25.06,20.32,11,0,9899.64,124.28,1622.45,795.55,78.18,295.27,17,1090.82,95.18,111,9.27,90.36,22.73,7.09,0.66,2.64,1.26,29.79,30.6,3702.91,147.77,713.55,415,40.18,183.91,9.36,598.91,49.55,46.09,4.18,30.91,6.45,3.36,1.64,3357.82,165.25,738.45,314.91,30,85.45,4.91,400.36,34.91,34.45,2.27,26.09,6.73,1.73,0.45
Zane William Schreiber,Z. Schreiber,771861,5/31/05,Melbourne City FC,2380,AUS - A-League,61,2024/2025,95,Midfield,74.95,23.77,18.57,10,0,10025.6,133.75,1919.2,394.5,31.1,39.5,2.8,434,33.9,91.4,2.5,84.9,8.2,1.3,0.87,0.3,,25.28,25.98,3880.6,163.23,735.1,83.8,7.6,6.3,0.3,90.1,7.9,29.4,0.2,27.9,1.4,0,0,3436.3,185.1,1009.6,287.1,20.8,31,1.2,318.1,22,34.8,0.8,27,3.6,0.5,0.1
Medin Memeti,M. Memeti,795151,6/20/07,Melbourne City FC,2380,AUS - A-League,61,2024/2025,95,Center Forward,85.7,26.7,20.5,7,0,9928.57,115.86,1325.14,601.71,59.86,153.57,9.71,755.29,69.57,98.43,7.43,84.86,13.57,5.71,0.74,1.43,1.47,28.26,29.04,3595.43,134.65,519.71,253,23.43,85.57,4.43,338.57,27.86,36.86,2.71,25.57,4.57,2.29,0.71,3409.43,166.27,679,308,30.14,54.43,3.86,362.43,34,33.57,1.71,28.43,4.14,1,0.14
Medin Memeti,M. Memeti,795151,6/20/07,Melbourne City FC,2380,AUS - A-League,61,2024/2025,95,Wide Attacker,83.01,29.09,17.98,3,0,9780.33,117.83,1404.67,604,55.67,180.67,12,784.67,67.67,102.67,5.67,83.67,14,4,0.76,1.67,,28.27,28.27,4100.67,140.97,640,325.33,30.33,114.67,6.67,440,37,46.33,3,31,5.33,1.67,0.67,2935.67,163.24,616.33,236.33,20.33,58.67,3.33,295,23.67,32,1.67,23,3,1.33,0.33
Bernardo  Oliveira,B. Oliveira,795501,3/16/04,Macarthur FC,1804,AUS - A-League,61,2024/2025,95,Wide Attacker,60.82,19.38,14.98,1,0,6982,114.8,959,488,47,190,10,678,57,77,9,62,17,7,,4,,29,29,2645,136.46,403,226,20,80,5,306,25,31,3,23,4,2,2,2275,151.84,448,220,23,93,4,313,27,24,3,17,7,3,2
Eli Adams,E. Adams,795505,3/12/02,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Center Forward,88.77,25.8,25.35,10,0,10791.4,121.56,1539.5,640.8,61.9,216.3,12.9,857.1,74.8,105,5.6,88,13.7,4.3,0.68,1.2,1.39,29.3,30.56,3890,150.76,651.9,319.1,29.5,124.3,6.5,443.4,36,40.1,2.2,27.3,3.3,1.5,0.4,3985.7,157.23,737.7,275,27.3,78.4,4.5,353.4,31.8,40.3,1.7,32.5,5.6,1.1,0.3
Eli Adams,E. Adams,795505,3/12/02,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Midfield,88.19,28.38,21.69,3,0,10397.67,117.9,1491.33,545.67,56.67,187.33,12,733,68.67,100,5.33,88.67,12,4,0.8,1.33,1.4,28.77,28.77,4053.33,142.83,648.33,282,28,108.33,6.33,390.33,34.33,38.33,2.33,30.67,2.67,1.67,0.33,3463.33,159.64,688,233,23.67,73.33,4.67,306.33,28.33,36,1.33,29.67,3.33,1.33,0
Eli Adams,E. Adams,795505,3/12/02,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Wide Attacker,89.39,25.93,26.84,9,1,11078.11,123.92,1739.33,777.89,69.33,213.56,13,991.44,82.33,113.78,6.44,96.11,17.56,4.78,0.64,1.44,1.51,28.52,29.14,3916.78,151.08,698.11,351.67,29,105,5.56,456.67,34.56,41.22,2,28.44,3.67,1.44,0.33,4284.78,159.65,885.22,386.67,35.11,99,5.78,485.67,40.89,44.78,2.44,36.78,6.67,1.67,0.67
Clayton Taylor,C. Taylor,795506,3/1/04,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Center Forward,61.32,18.43,22.83,1,0,8296,135.3,1508,590,44,60,3,650,47,77,4,70,4,4,,1,,25.8,25.8,2933,159.11,565,333,22,52,1,385,23,25,1,18,1,1,0,3730,163.36,866,219,18,7,0,226,18,40,1,33,2,1,0
Clayton Taylor,C. Taylor,795506,3/1/04,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Wide Attacker,86.84,26.13,25.95,17,1,10661.94,122.78,1690.47,769.65,69.59,241.94,13.29,1011.59,82.88,108.12,5.94,93.18,14.06,4.65,0.61,1.41,1.27,29.14,29.94,3921.12,150.05,675.47,393.59,35.76,179.35,8.71,572.94,44.47,41.94,2.71,26.76,3.88,2.35,1,3979.06,153.36,854.35,317.29,27.06,48.59,3,365.88,30.06,39.76,1.47,34.47,4.88,0.76,0.12
Lachlan Bayliss,L. Bayliss,795507,7/24/02,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Center Forward,80.62,25.85,24.32,1,0,9797,121.53,1419,620,44,74,6,694,50,87,6,73,12,4,,0,,26.8,26.8,3625,140.23,676,331,20,16,2,347,22,43,3,25,4,3,0,3756,154.46,606,216,18,38,1,254,19,21,2,24,2,1,0
Lachlan Bayliss,L. Bayliss,795507,7/24/02,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Midfield,84.61,25.31,25.29,17,1,10486.29,123.93,1513.47,372.41,32.35,73,3.82,445.41,36.18,83.47,2.76,80.65,7.18,1.53,0.7,0.24,1.5,26.61,28.34,3880.12,153.29,609.35,114.06,9.41,17.59,0.82,131.65,10.24,27.41,0.65,25.65,1.71,0.29,0,3993.24,157.91,798.53,240.35,20.88,50.71,2,291.06,22.88,34.53,0.59,30.82,3.29,0.24,0
Harrison Steele,H. Steele,795508,10/12/02,Central Coast Mariners Football Club,870,AUS - A-League,61,2024/2025,95,Midfield,93.55,25.97,28.6,23,0,12099.52,129.34,2183.74,515.22,39.57,74.39,3.65,589.61,43.22,107.09,2.87,100.04,10.39,1.96,0.71,0.3,1.61,26.42,28.46,4158.83,160.12,888.83,101.04,8.26,7.96,0.26,109,8.52,32.7,0.61,29.17,2.17,0.22,0.09,4921.83,172.1,1147.74,388.04,28.61,62.61,2.52,450.65,31.13,49.26,0.78,39.61,4.61,0.48,0.04
Christian Theoharous,C. Theoharous,795509,12/6/99,Central Coast Mariners Football Club,870,AUS - A-League,61,2024/2025,95,Wide Attacker,67.72,18.55,22.84,10,0,7228.4,106.73,911.8,382.6,39.5,109.4,6.4,492,45.9,81,5.3,66.2,14.2,4.2,0.73,0.9,1.5,28.29,29.1,2328.8,125.55,380.1,175.2,17.4,52.2,2.5,227.4,19.9,28.3,1.8,18.5,3.2,1.4,0.4,3017,132.12,458.6,184.5,19,49,2.6,233.5,21.6,34.5,1.8,26.5,5,1.3,0.3
Brian Kaltak,B. Kaltak,795510,9/30/93,Central Coast Mariners Football Club,870,AUS - A-League,61,2024/2025,95,Central Defender,98.53,27.59,29.62,26,0,10711.46,108.72,1279.73,406.77,38.54,112.88,6.5,519.65,45.04,118.12,5.46,93.31,12.88,3.69,0.59,1.42,1.22,28.74,30.46,3622.96,131.33,467.92,89.15,8.35,14.54,0.88,103.69,9.23,36.12,1.38,27.12,2.58,0.62,0.08,4195.92,141.67,645.85,281.46,26.04,87.42,3.96,368.88,30,50.19,2.19,35.65,4.12,1.58,0.65
Nathan Paull,N. Paull,795511,8/21/03,Central Coast Mariners Football Club,870,AUS - A-League,61,2024/2025,95,Central Defender,97.53,26.99,29.08,15,0,10500.2,107.66,1233.2,391.27,37.6,97.4,6.47,488.67,44.07,107.07,5.2,82.8,10.13,3.13,0.62,0.47,1.41,28.17,29.6,3420.07,126.7,417.4,93.8,9.13,17.8,0.93,111.6,10.07,32.6,1.33,24.73,2.2,0.4,0.07,4093.87,140.78,649.33,256,23.8,72.07,3.8,328.07,27.6,47.33,1.87,32.73,4.07,1.2,0.2
Nathan Paull,N. Paull,795511,8/21/03,Central Coast Mariners Football Club,870,AUS - A-League,61,2024/2025,95,Full Back,98.24,29.24,29.56,6,0,11080.33,112.79,1385.83,483,46.5,101.17,6.83,584.17,53.33,114.67,5.83,93.33,14.17,3,0.8,0.83,,27.55,28.2,3873.83,132.48,531,133.83,12.5,29.83,1.5,163.67,14,35.67,2.17,25.83,3.17,0.83,0,4226.83,142.97,680.5,319.5,28,66.33,3.33,385.83,31.33,49.33,2.17,34.67,5.33,0.83,0.5
Bradley Tapp,B. Tapp,795513,1/16/01,Central Coast Mariners Football Club,870,AUS - A-League,61,2024/2025,95,Central Defender,98.21,29.12,31.07,2,0,11080,112.82,1343,415.5,38.5,91,7,506.5,45.5,124,5.5,96.5,14.5,3.5,,0,,28.55,28.55,3898,133.84,463.5,152,14.5,16,2,168,16.5,38.5,2.5,28,3,1.5,0,4442,142.98,731.5,234.5,21,64,4.5,298.5,25.5,55.5,2,43,4.5,0.5,0
Miguel Di Pizio,M. Di Pizio,795514,1/4/06,Central Coast Mariners Football Club,870,AUS - A-League,61,2024/2025,95,Center Forward,88.65,29.38,24.37,1,0,10305,116.24,1502,448,44,56,7,504,51,105,4,77,15,1,,0,,26,26,3878,131.98,624,218,19,33,2,251,21,46,2,26,4,1,0,3793,155.66,727,203,22,21,2,224,24,32,1,24,3,0,0
Miguel Di Pizio,M. Di Pizio,795514,1/4/06,Central Coast Mariners Football Club,870,AUS - A-League,61,2024/2025,95,Wide Attacker,66.03,15.48,24.12,1,0,7760,117.52,1158,398,38,95,6,493,44,71,3,58,10,2,,0,,28.3,28.3,2215,143.06,446,198,17,49,3,247,20,23,1,17,2,1,0,3539,146.74,609,178,19,38,1,216,20,32,2,27,4,1,0
Yianni Nicolaou,Y. Nicolaou,795516,1/5/00,Macarthur FC,1804,AUS - A-League,61,2024/2025,95,Full Back,76.15,20.38,17.68,2,0,8833,115.99,1271.5,654.5,60,291,13,945.5,73,99.5,6,76.5,18,4,,0.5,,29.45,29.45,3041.5,149.22,545,254,22.5,128,4,382,26.5,35.5,1.5,25,5.5,1,0,2897,163.83,553,359.5,31,142,6,501.5,37,36,2,21.5,5,1.5,0.5
Oliver Jones,O. Jones,795518,2/6/03,Macarthur FC,1804,AUS - A-League,61,2024/2025,95,Central Defender,98.42,27.83,28.62,8,0,10259.62,104.24,1190.5,386.12,35.62,85.75,5.12,471.88,40.75,107.38,4.62,84.5,9.88,3,0.68,0.5,1.73,27.44,28.12,3696,132.81,499.88,110.88,10.25,22.75,1.12,133.62,11.38,30.12,1.25,22.12,2.5,0.75,0,3611,126.17,501.88,225,20.38,50.75,2.62,275.75,23,44.75,1.88,31.5,3.12,1.38,0.38
Tate Russell,T. Russell,795520,8/24/99,Western United,1803,AUS - A-League,61,2024/2025,95,Central Defender,87,22.38,26.22,1,0,10382,119.33,1529,716,69,343,16,1059,85,110,10,88,17,6,,3,,29.3,29.3,3300,147.43,562,249,23,206,6,455,29,29,2,22,4,1,0,3971,151.47,738,380,38,109,6,489,44,54,3,40,7,2,2
